업체코드,업체명,업종,현역배정인원,현역편입인원,현역복무인원,보충역배정인원,보충역편입인원,보충역복무인원,채용유무
120200414,(주)씨에스아이엠,화학,0,0,0,813,0,0,
120171276,(주)씨앤씨,전자,1,1,7,593,1,2,
120170973,(주)썬프레인코,기계,0,0,0,0,0,1,
120180601,(주)씨엘와이,기계,0,0,0,813,0,2,
120100101,(주)씨엘팜,식음료,0,0,1,813,0,4,
120190841,(주)썬텍솔루션,기계,0,0,0,1501,0,1,
119980105,(주)신한정밀,기계,0,0,1,1148,0,0,
120150873,(주)씨디씨뉴매틱,기계,1,0,1,1148,0,1,
120200726,(주)씨에이치하모니,화학,1,0,0,1501,0,0,
120150318,(주)씨에이치씨랩,기계,1,1,3,813,0,3,
119930149,(주)신라공업,기계,0,0,0,0,0,0,
120191117,(주)쎄노텍3공장,시멘요업,0,0,0,815,1,1,
120171664,(주)씨엔에프텍,전자,1,1,2,1476,0,0,
120191017,(주)씨엔테크,철강,1,0,2,1501,3,5,
120200537,(주)씨에이시스템,기계,2,1,1,1476,0,0,
120161197,(주)씨에이메탈,철강,0,0,1,1476,0,0,
120160176,(주)씨엔에이치시스템,전자,1,0,1,1501,0,0,
120190190,(주)씨에스테크,철강,0,0,1,813,5,9,
120180923,(주)신성엘앤티,철강,0,0,2,1476,0,1,
120100106,(주)씨엔디플러스,기계,0,0,0,1476,4,8,
120171390,(주)씨엔에이,화학,0,0,0,593,0,1,모집중
120171105,(주)씨에이테크,기계,0,0,0,1148,0,1,
120140169,(주)씨피엔텍,전기,0,0,1,1476,0,7,
120200898,(주)씨티에이플러스,기계,1,1,1,1148,1,1,
120100061,(주)씨티네트웍스,통신기기,0,0,0,813,0,0,
120180154,(주)씨큐앤비,통신기기,0,0,0,1501,0,0,
120190156,(주)씨케이씨,기계,0,0,1,813,0,0,
120180810,(주)씨지엠,기계,1,0,2,1476,0,0,
120140588,(주)씨제이프로텍,기계,0,0,1,534,0,0,
120200635,(주)씨유스킨,화학,0,0,0,593,0,0,모집중
119930384,(주)아성화학,화학,0,0,0,1501,0,1,
120130747,(주)아산금창,기계,0,0,1,813,4,13,
120180643,(주)아보네,전기,0,0,3,813,0,0,
120180780,(주)아르비젼,전자,1,1,3,665,0,0,
120200948,(주)아라움,수산물가공,0,0,0,460,0,0,
120200279,(주)아도스,정보처리,1,0,1,665,0,0,
119900021,(주)씬터온,기계,0,0,1,1501,0,1,
120191123,(주)씨코전자,전기,0,0,0,815,0,0,
120190903,(주)씨투,생활용품,0,0,0,1501,1,3,
120160579,(주)씨지에스,기계,0,0,0,593,0,0,
120030143,(주)씨테크,전자,1,0,5,1501,0,6,모집중
120160260,(주)아람에프엔비,식음료,0,0,2,1501,0,0,
119930537,(주)아로텍,통신기기,0,0,0,815,1,1,
119920362,(주)아성프라텍,화학,0,0,1,1501,0,0,
120200300,(주)씽크소프트,정보처리,1,0,0,813,0,0,
120160681,(주)아바텍,전자,0,0,2,1148,0,4,
119980252,(주)아세아볼트,철강,0,0,1,1476,0,0,
120190136,(주)아림공조,기계,0,0,1,813,0,1,
120100055,(주)아사히,철강,2,2,4,593,1,1,
120200534,(주)아산이엔지,기계,2,2,2,1476,0,0,
120200324,(주)아산정밀,기계,0,0,0,0,0,0,
120180563,(주)아시아전선,전기,1,1,4,593,0,0,
120190406,(주)아시아정밀,전자,1,0,0,1476,0,0,
120150087,(주)아시아전관,철강,0,0,0,1476,2,5,
120200425,(주)아스토,기계,1,0,0,813,0,0,
120120516,(주)아스프정밀항공,기계,1,0,5,815,0,0,
120020254,(주)아스트,기계,0,0,6,815,0,0,
120180183,(주)아셈텍,기계,0,0,3,1501,0,0,
120110322,(주)아셈스,화학,0,0,0,534,0,1,모집중
120161218,(주)아세아에프에이,기계,0,0,1,1476,0,1,
120170493,(주)아엠비하이드로릭스,기계,1,1,1,534,0,0,
120200420,(주)아셀,기계,1,0,0,813,0,0,모집중
120070068,(주)아스픽,기계,3,1,4,815,0,0,
120130048,(주)아시아,기계,2,1,10,320,2,7,
120200700,(주)아스코,철강,0,0,0,1501,1,1,모집중
120180802,(주)아이산,기계,0,0,0,1476,0,0,
120180719,(주)아이리녹스,화학,0,0,1,813,0,2,
120200137,(주)아이렌,기계,0,0,0,1501,0,0,
120030062,(주)아원,전자,1,1,2,1148,0,2,모집중
120180226,(주)아이디어콘서트,정보처리,1,1,2,1501,0,3,
120191171,(주)아이비유시스템즈,통신기기,0,0,1,0,0,1,
120011623,(주)아원,기계,0,0,1,0,0,0,
120190148,(주)아이디시스템,기계,0,0,0,813,0,0,
120200794,(주)아이디에프,전기,2,2,2,1501,0,0,
120011473,(주)아이디에스,기계,0,0,0,0,0,0,
120190480,(주)아이스크림에듀,정보처리,1,0,1,665,0,5,
119991748,(주)아이디스,통신기기,0,0,0,813,8,45,모집중
120190961,(주)아이비스,정보처리,0,0,2,1501,0,0,
120171727,(주)아이에이파워트론,기계,0,0,1,1476,0,0,
120150139,(주)아유텍,기계,0,0,0,815,0,0,
120190472,(주)아이뱅크,정보처리,0,0,0,665,0,0,
120060064,(주)아이앤에스,화학,0,0,1,593,0,1,
120160840,(주)아이언창녕,기계,0,0,1,815,0,0,
120171555,(주)아이씨엠씨,기계,0,0,0,320,0,0,
120160294,(주)아이에스스틸,철강,0,0,1,813,1,1,모집중
120110539,(주)아이스펙,전자,1,1,3,815,0,4,
120080302,(주)아이씨디,기계,0,0,0,1501,0,0,
120191141,(주)아이씨맥스,철강,0,0,0,815,2,7,
120180353,(주)아이앤아이소프트,정보처리,1,0,2,1501,0,4,모집중
120171806,(주)아이씨피,기계,0,0,1,1476,0,0,
120190244,(주)아이에스엘테크,기계,0,0,0,593,0,0,
120200813,(주)아이씨에이치,전자,0,0,0,1501,1,1,모집중
119980103,(주)아이엠티,기계,1,1,1,815,0,0,
120180184,(주)아이엠티,기계,1,0,3,1501,1,2,
120170741,(주)아이알티코리아,통신기기,0,0,1,1501,0,0,
120060016,(주)아이엠씨게임즈,게임S/W,0,0,0,665,1,2,
120190184,(주)아이와즈,정보처리,0,0,0,813,0,3,
120140214,(주)아이엠티소프트,정보처리,0,0,3,1501,0,4,모집중
120170690,(주)아이앤비코퍼레이션,전자,0,0,1,0,0,0,
120070352,(주)아이에스시,전자,0,0,9,1501,0,1,
120150651,(주)아이엔티매니지먼트,정보처리,0,0,0,665,0,0,
120180246,(주)아이제이테크,철강,0,0,1,1501,0,3,
120200717,(주)아이원바이오,화학,1,0,0,1501,0,0,
120190916,(주)아이엔이테크,전기,0,0,1,1501,1,2,
120170739,(주)아이지코,정보처리,0,0,0,1501,0,0,
120171563,(주)아이엠,전기,0,0,2,320,0,1,모집중
120171704,(주)아이알로봇,전자,0,0,1,0,0,0,
120110097,(주)아이엔피,생활용품,0,0,0,1476,0,3,
120190416,(주)아이엘티,철강,1,0,0,1476,0,1,
120120080,(주)아이지,기계,1,0,2,1501,0,1,
120120110,(주)아이티아이,전자,1,0,1,1501,0,1,모집중
120110067,(주)아이플라이,전자,0,0,0,1501,0,0,
120190965,(주)아이티굿,정보처리,0,0,0,1501,0,0,
120190486,(주)아이오트러스트,정보처리,0,0,1,665,0,0,
120160173,(주)아이티랩,전자,0,0,0,1501,0,1,
120191037,(주)아프로텍,통신기기,0,0,0,1501,0,0,
120130498,(주)아이지에이웍스,정보처리,0,0,3,665,0,2,
120190960,(주)아티스츠카드,정보처리,1,0,0,1501,0,1,
119910955,(주)아폴로,화학,0,0,0,320,0,1,
120200251,(주)아이커머,정보처리,1,0,0,665,0,0,
120190614,(주)아이캠퍼,섬유,0,0,0,531,0,0,
120180837,(주)아진케이에스비,기계,0,0,0,0,0,0,
120161033,(주)아이엠에스나노텍,기계,0,0,2,665,0,0,
120180619,(주)아이작리서치,기계,0,0,2,813,0,0,
120200030,(주)아이티켐,화학,0,0,0,593,0,1,
120130511,(주)아이이엔한창,전기,0,0,0,534,3,3,
120120276,(주)아이엔티텍,전자,0,0,1,1148,0,0,
120190078,(주)아이트립,정보처리,0,0,0,665,0,0,
120171713,(주)아이토크콘트롤즈,전기,0,0,2,0,0,2,
120100066,(주)아임삭,기계,2,0,8,593,0,6,모집중
120190604,(주)아임클라우드,정보처리,0,0,1,665,0,0,
120170605,(주)아이제이에스,기계,0,0,2,1148,0,0,
120170965,(주)알엠케이,기계,0,0,0,815,0,2,모집중
120200283,(주)아이포트폴리오,정보처리,0,0,0,665,0,0,
120090024,(주)아이지에스피,기계,1,0,1,1148,0,2,
120191319,(주)아주알곤,철강,0,0,0,534,0,0,
120190780,(주)알디테크,기계,0,0,1,815,0,0,
120151017,(주)아카에이아이,정보처리,1,0,0,665,0,4,
120050128,(주)아이팩,화학,0,0,0,531,2,4,
120171053,(주)알앤비,기계,0,0,0,0,0,1,
120110480,(주)아이컴포넌트,전자,1,0,2,1501,0,0,
119971225,(주)알에프텍,통신기기,0,0,0,1501,0,1,
120100340,(주)아하정보통신,통신기기,1,0,4,1476,3,14,
120200376,(주)알고리마,정보처리,1,0,1,665,1,1,
120200272,(주)알엔알,전자,1,0,0,665,0,0,
120200221,(주)알바체크,정보처리,1,0,0,665,2,2,
120050165,(주)알에프세미,전자,0,0,4,320,0,0,
120171747,(주)아지텍,기계,0,0,1,1476,0,0,
120171204,(주)아진피앤피,화학,0,0,2,0,0,0,
120180996,(주)알에스이,전자,0,0,1,1148,0,0,
120161085,(주)아이티에프,통신기기,1,0,0,1476,0,2,
120030136,(주)아이월드제약,의료의약,0,0,0,1476,0,3,
120180340,(주)아이정밀,기계,1,0,1,1501,0,1,
120170552,(주)아이피티씨,기계,0,0,2,813,0,0,
120190096,(주)알티자동화,기계,0,0,1,813,0,0,
120180354,(주)알체라,정보처리,0,0,3,1501,0,0,
120120186,(주)아트웨어,통신기기,0,0,0,665,0,1,
120190085,(주)아키드로우,정보처리,1,0,0,665,0,0,
120160455,(주)아이코디,전기,0,0,1,460,0,8,모집중
120171683,(주)알엠테크,정보처리,0,0,0,1476,2,2,
120180413,(주)아크로,전기,0,0,1,534,0,0,
120200902,(주)아피스,생활용품,1,0,0,1148,0,0,
120171119,(주)아진스틸,철강,0,0,1,1148,0,0,
120130710,(주)알텍,기계,0,0,2,1148,0,0,
120150949,(주)알앤유,전자,0,0,0,1148,0,1,
120190482,(주)아인스에스엔씨,정보처리,0,0,0,25,0,0,
120180592,(주)알엠소프트,정보처리,0,0,1,665,0,0,
120191018,(주)아인스이엔지,철강,0,0,0,1501,0,0,
120140417,(주)알가,기계,1,0,0,813,0,0,
120080081,(주)알엠시스,기계,0,0,4,1501,0,0,
120190017,(주)알룩스,기계,0,0,0,320,0,0,
120140498,(주)아이퀘스트,정보처리,1,1,1,665,0,0,모집중
120120559,(주)안전정밀,기계,0,0,1,320,1,2,
120200810,(주)알에프피티,전자,2,2,2,1501,0,0,모집중
120160786,(주)아하식품,식음료,0,0,0,593,1,2,
120160144,(주)알엔투테크놀로지,전기,1,1,3,1501,0,0,
120160709,(주)아진엑스텍,전자,0,0,0,1148,0,0,
120170427,(주)아주기전,전기,0,0,1,460,0,2,
120200266,(주)아쿠아픽,전기,2,0,0,665,0,0,
120200222,(주)알티웍스,정보처리,1,0,0,665,0,0,
120180618,(주)아이티엘,정보처리,0,0,0,665,0,1,
120180690,(주)아인스,철강,1,0,1,813,0,0,
120180836,(주)암시스,기계,0,0,0,1501,1,1,
120171185,(주)알파신소재,철강,1,0,0,1148,0,0,모집중
120150352,(주)애니원,전자,0,0,0,813,0,0,
120150068,(주)아팩,화학,1,0,3,1476,0,0,
120160183,(주)아즈텍,철강,0,0,3,1501,0,3,모집중
120150372,(주)알티엠,기계,0,0,5,460,0,0,
120130272,(주)애즈랜드,화학,0,0,0,531,0,15,모집중
120110267,(주)애드테크,기계,0,0,0,815,1,1,
120171104,(주)아프로테크,기계,0,0,3,1148,0,1,
119980564,(주)아폴로산업,화학,0,0,5,1476,0,0,
120180621,(주)아침소프트,정보처리,1,0,1,665,0,0,
120140017,(주)어드밴스드웨이브,전기,0,0,2,320,0,0,
120140433,(주)야스,기계,0,0,14,531,0,0,
120120309,(주)어썸피스,게임S/W,1,1,7,665,0,0,
120171227,(주)앤디아이,섬유,1,1,3,1148,1,1,
120170774,(주)아이캡코리아,전기,0,0,0,1501,1,1,
120100115,(주)앱스필,기계,1,0,3,1501,0,3,
120160273,(주)알토,전기,0,0,0,1501,0,1,
120190695,(주)애니룩스,전기,2,1,4,1148,2,6,모집중
120170967,(주)야호텍,기계,0,0,1,815,0,0,
120190188,(주)어썸리드,철강,0,0,1,813,0,1,모집중
120171472,(주)어빌리티시스템즈,정보처리,0,0,0,665,1,1,
119950716,(주)야성,화학,0,0,0,1148,1,2,
120190647,(주)애드캡슐소프트,정보처리,0,0,1,665,0,3,
120011319,(주)알파켐,화학,0,0,3,1501,0,2,
120200836,(주)애니모비,정보처리,1,0,0,1501,0,0,
120130798,(주)알피에스,기계,0,0,2,813,0,0,
120090168,(주)알피엠텍,기계,1,0,0,813,0,0,
120160110,(주)아전펌프,기계,1,1,2,1501,0,0,
120190157,(주)어울림디자인,생활용품,0,0,0,813,0,0,
120180247,(주)알토켐,화학,0,0,2,1501,0,0,
120150196,(주)앤써,기계,0,0,0,534,0,1,
120180124,(주)앤츠,기계,0,0,2,534,0,0,
120190852,(주)앰스코,기계,1,0,1,1501,0,0,
120140378,(주)앙클,정보처리,0,0,0,813,0,0,
120180939,(주)아주화장품,화학,0,0,0,1476,0,2,
120200903,(주)야흥금속,생활용품,1,0,0,1148,0,0,
120180248,(주)애드원,전기,0,0,0,1501,0,4,
120200374,(주)애드오피,정보처리,0,0,0,665,0,1,모집중
120190214,(주)앰트,화학,1,0,1,813,0,0,
120180274,(주)애니펜,정보처리,0,0,1,1501,0,0,
120000973,(주)에니텍시스,전자,0,0,1,665,0,3,
120180868,(주)에너지로드,전기,1,0,1,1476,0,0,
120200267,(주)언일전자,전기,1,0,0,665,0,0,
120140206,(주)얼라인드제네틱스,기계,0,0,1,1501,0,0,
120170819,(주)에스더블유피,기계,1,0,1,1501,0,1,
120171605,(주)에스디비,화학,0,0,0,1476,0,0,
120090155,(주)에너지코리아,기계,0,0,1,1476,0,0,
120150142,(주)에너텍,철강,0,0,1,815,0,1,모집중
120200847,(주)에비던스임플란트,의료의약,1,0,0,1148,0,0,
120090340,(주)에스더불유,철강,0,0,0,320,0,1,
120090050,(주)에스더블유몰드텍,기계,0,0,1,665,0,1,모집중
120200410,(주)에너자이,정보처리,1,0,0,665,1,1,모집중
120200240,(주)언더핀,정보처리,1,1,1,665,0,0,
120190296,(주)에드맥스,기계,0,0,1,1476,0,1,
120200304,(주)에너엠,철강,1,0,0,813,0,0,
120180840,(주)에스더블유몰드,기계,0,0,0,1476,0,0,
120190516,(주)어반디지털마케팅,정보처리,0,0,0,665,0,0,
120190057,(주)에너지파트너즈,전기,0,0,1,665,0,1,
120200390,(주)에듀토셀,정보처리,0,0,0,665,1,2,모집중
120191095,(주)에리슨제약,의료의약,0,0,0,1501,0,0,
120070062,(주)엄마사랑,식음료,0,0,1,593,2,13,
120080295,(주)에디코,화학,0,0,8,1501,1,3,
120171488,(주)업루트,정보처리,0,0,0,665,0,0,
120200729,(주)에바스코스메틱,화학,0,0,0,1501,0,0,
120200216,(주)에너닷,정보처리,1,1,1,665,1,1,모집중
120190131,(주)에네스지,기계,1,0,1,813,0,0,
120190939,(주)에너시스,전기,1,1,1,1501,0,0,
120200205,(주)에스비네트워크,정보처리,0,0,0,665,0,0,
120160467,(주)에스모터스,기계,0,0,4,320,0,0,
120190285,(주)에스브이티,기계,0,0,0,1476,0,0,
120171303,(주)에스비메탈,철강,0,0,1,593,0,4,
120140450,(주)에스디텍,전자,1,0,0,534,0,0,
120140160,(주)에스밸브,기계,0,0,0,1476,0,2,
120200434,(주)에스메카,기계,2,2,2,813,0,0,
120060092,(주)에스비비테크,시멘요업,2,2,11,1476,0,1,
120090319,(주)에스디엠,전기,1,0,1,460,0,0,
120160848,(주)에스디에스,기계,0,0,0,0,0,0,
120180299,(주)에스디메카텍,기계,3,0,6,1501,0,1,
120011631,(주)에스디비,기계,0,0,3,813,0,4,모집중
120161296,(주)에스모머티리얼즈(화성지점),기계,0,0,0,1501,0,0,
120150717,(주)에스브이엠테크,기계,0,0,0,1476,0,1,
120160740,(주)에스시메탈,철강,0,0,0,1148,2,4,
120171009,(주)에스아이지,철강,1,0,1,531,0,0,
120080204,(주)에스비정공,기계,0,0,0,534,0,1,
120160037,(주)에스씨엘,기계,1,0,4,1476,1,1,
120150792,(주)에스비테크,철강,0,0,1,593,0,1,
120140153,(주)에스씨알,화학,0,0,2,531,2,5,모집중
120190769,(주)에스씨엘 지점,전기,1,0,0,593,0,0,
120170513,(주)에스씨티,기계,1,0,1,534,0,0,
119980215,(주)에스비씨리니어,기계,0,0,1,593,0,3,
120171720,(주)에스아이티코리아,전자,0,0,0,1476,0,0,
120150719,(주)에스비이엔지,기계,1,1,1,534,1,1,
120160178,(주)에스아이,전자,0,0,1,1501,0,0,
120020564,(주)에스아이디,기계,0,0,0,813,0,1,
120200463,(주)에스아이에이,정보처리,1,1,2,813,1,1,
120190822,(주)에스아이(화성),기계,2,0,1,1501,0,1,
120080111,(주)에스아이엠,기계,1,1,11,1476,1,5,모집중
120050144,(주)에스앤에스텍,전자,3,3,5,1148,0,2,
120200395,(주)에스알포스트,정보처리,1,0,0,665,0,0,
120200428,(주)에스앤씨,기계,1,1,1,813,0,0,
120160289,(주)에스에스테크,철강,1,1,5,813,0,1,
120130805,(주)에스에이씨,기계,0,0,4,813,0,0,
120150921,(주)에스앤비,기계,2,1,6,1148,1,4,
120180746,(주)에스에스케이,화학,1,0,1,593,0,1,
120180367,(주)에스에이치비쥬얼,전자,1,1,2,531,0,0,
120200992,(주)에스앤에스테크,기계,1,1,1,815,0,0,
120180843,(주)에스앤아이,기계,0,0,1,1476,0,0,
120110206,(주)에스앤비푸드 농업회사법인,식음료,0,0,5,813,2,11,모집중
120190428,(주)에스에이치,철강,1,1,1,1476,0,0,
120190183,(주)에스아이티코리아,정보처리,0,0,0,813,0,0,
120180363,(주)에스엔티,전기,0,0,1,531,0,0,
120150207,(주)에스엘티이,기계,0,0,1,534,0,2,
120180227,(주)에스에이치엘,기계,1,1,3,1501,0,0,
120181030,(주)에스엘씨,화학,0,0,0,1148,1,4,
120190226,(주)에스엔티,기계,0,0,1,593,0,0,
120200749,(주)에스엔에프,기계,1,0,0,1501,0,0,
120030026,(주)에스에프시,화학,0,0,1,460,0,0,
120160179,(주)에스엘에이치,전자,0,0,2,1501,0,0,
120100060,(주)에스엔피시스템,기계,0,0,0,593,0,0,
120011585,(주)에스엔티,기계,0,0,0,815,0,0,
120171229,(주)에스엔에스,섬유,0,0,0,1148,0,0,
120180637,(주)에스에이치테크,철강,1,1,3,593,0,0,
120110140,(주)에스엔에스,생활용품,1,0,1,1476,0,0,
120150034,(주)에스에이치아이엔티,기계,0,0,0,815,0,7,
120080113,(주)에스에이티,기계,0,0,1,1476,0,0,
120110312,(주)에스에이테크,철강,0,0,1,815,0,2,
120190595,(주)에스엘테크,기계,2,0,1,1148,0,0,
119940184,(주)에스엠이,전자,0,0,3,593,5,10,
120130134,(주)에스엠테크코리아,기계,0,0,1,1148,0,0,
120110245,(주)에스엠이엔지,의료의약,0,0,0,534,1,14,
120180529,(주)에스엠디,철강,0,0,0,815,0,0,
120190773,(주)에스엘파워,전기,0,0,0,593,0,0,
120180187,(주)에스인테크,전자,0,0,1,1501,0,1,
120180587,(주)에스이,기계,0,0,0,813,0,0,
120180597,(주)에스엠에스,기계,0,0,1,813,0,1,
120190289,(주)에스이든,정보처리,0,0,0,665,0,0,
120180955,(주)에스와이씨,기계,0,0,1,1476,0,0,
120171554,(주)에스엠엔테크,기계,2,2,5,320,0,0,
120180186,(주)에스엠티,전자,0,0,1,1501,0,0,
120180517,(주)에스와이티컴퍼니,기계,0,0,0,1148,0,0,모집중
120170945,(주)에스엠텍,전자,1,1,4,815,3,5,
120171175,(주)에스엠디에스피,전자,0,0,0,1148,1,1,
120140195,(주)에스제이글로벌,전기,0,0,1,1476,0,0,
120170987,(주)에스이이엔지,기계,1,1,3,813,0,0,
120170428,(주)에스엠지,기계,1,1,4,460,0,0,
120160044,(주)에스엠테크,기계,1,0,3,813,0,0,
120001264,(주)에스와이켐,화학,0,0,3,813,1,3,
120120240,(주)에스엠아이,철강,0,0,2,531,1,1,
120190696,(주)에스엠아이,전기,1,0,1,1148,0,0,
120001956,(주)에스엠트로닉스,통신기기,0,0,1,1476,1,3,
120190922,(주)에스엠텍,전기,0,0,1,1501,1,1,
120191129,(주)에스제이시스템,전자,1,0,1,815,0,0,
120140475,(주)에스엠텍,기계,0,0,0,813,0,3,
120170944,(주)에스제이테크,전자,0,0,5,815,1,9,모집중
120191004,(주)에스제이정밀,철강,0,0,1,1501,0,0,모집중
120180710,(주)에스제이링크,정보처리,0,0,0,665,0,1,
120180903,(주)에스엠지,전자,1,1,2,1476,0,0,
120070044,(주)에스지이엠디,전기,0,0,4,593,1,1,
120010403,(주)에스엠티,정보처리,0,0,0,1476,1,1,
120200059,(주)에스유지,정보처리,0,0,0,534,0,1,모집중
120171732,(주)에스제이정밀,전자,0,0,1,1476,0,0,
120140069,(주)에스제이케이,기계,0,0,3,815,0,1,
120150049,(주)에스와이나노텍,기계,1,0,0,815,0,0,
120200507,(주)에스케이씨,철강,0,0,0,1476,1,1,
120190427,(주)에스케이피,철강,1,0,1,1476,0,1,
120200241,(주)에스티,정보처리,0,0,0,665,0,0,
120090092,(주)에스티아이,전기,0,0,2,1148,0,0,
120150712,(주)에어텍,기계,0,0,5,593,0,2,
120040298,(주)에스피시스템스,기계,2,2,5,815,0,0,
120130053,(주)에스틸,기계,1,1,5,320,2,3,
120140371,(주)에스팩솔루션,전자,0,0,0,1148,0,1,
120170588,(주)에스티에스정밀,기계,0,0,1,534,1,6,
120150878,(주)에스제이이노테크,기계,0,0,1,1148,0,0,
119960580,(주)에스제이테크,화학,2,1,5,1476,0,10,모집중
120000511,(주)에스피엠,기계,0,0,1,1476,1,1,
120190657,(주)에스제이프로텍,기계,1,1,2,1148,0,0,
120150752,(주)에스티센싱,전자,1,0,1,1476,0,1,모집중
120180300,(주)에스피텍,기계,1,0,1,1501,0,0,
120170430,(주)에스피스틸,철강,1,0,0,460,0,2,
120180896,(주)에스피텍,전자,0,0,2,1476,0,0,
120040365,(주)에스피반도체통신,전자,1,1,2,1476,0,2,
120070057,(주)에스폴리텍,화학,0,0,0,593,0,0,
120080298,(주)에스케이씨에스,화학,0,0,0,1501,0,0,
120160819,(주)에쎈테크,철강,0,0,0,320,2,4,
120060073,(주)에스피엘,화학,0,0,1,531,0,4,
120150420,(주)에스티씨,기계,0,0,0,1501,0,0,
120200755,(주)에스케이와이에프에이,기계,0,0,0,1501,0,0,
120150395,(주)에스탑,기계,1,0,1,1501,0,2,
119950150,(주)에쓰엠티씨,기계,0,0,1,1148,0,3,
120190818,(주)에스케이브이특장차,기계,0,0,1,0,0,0,
120171181,(주)에쓰오솔라텍,전자,0,0,0,1148,0,0,
120190871,(주)에어밴,기계,0,0,0,1501,0,0,
120190846,(주)에스엠티앤에프,기계,0,0,1,1501,0,0,
120190490,(주)에어큐브,정보처리,1,1,2,665,0,0,
120160608,(주)에스제이에스일렉트릭,전기,1,1,2,1148,0,0,
120180127,(주)에쓰엠에쓰,기계,2,1,3,534,1,1,
119950099,(주)에스제이씨,철강,0,0,1,1476,1,2,
120190234,(주)에어레인,기계,0,0,0,593,0,0,
120040337,(주)에이엘티,전자,2,2,5,593,1,3,
120171527,(주)에이블리코퍼레이션,정보처리,1,1,5,665,0,1,
120161153,(주)에이.티.아이,철강,1,0,0,1476,0,2,
120140141,(주)에이앤아이,기계,0,0,4,1501,0,1,
120190570,(주)에스케이에이,기계,0,0,0,531,0,0,
120001830,(주)에스티월드,전기,0,0,0,1501,1,1,
120190704,(주)에이앤비시스템,전기,0,0,0,1148,0,0,
120100154,(주)에이치디시스템,기계,0,0,0,1501,0,1,
120180654,(주)에이디엠,전기,1,1,4,813,1,1,
120200368,(주)에이젠글로벌,정보처리,2,1,1,665,0,3,
120180487,(주)에이치에스코프레이션,전기,0,0,0,815,0,0,
120110481,(주)에이치에스지,전기,2,2,7,1476,1,6,모집중
120180479,(주)에이원테크놀로지,생활용품,1,1,1,815,0,1,
120200986,(주)에이스팩,기계,1,1,1,815,0,0,
120150061,(주)에스테르,의료의약,0,0,0,1476,0,5,
120170799,(주)에이스엔,통신기기,0,0,0,1501,1,1,
120190833,(주)에스티씨엔지니어링,기계,0,0,1,1501,0,0,
120170833,(주)에이이엠테크,전기,1,1,2,1501,1,2,
120120295,(주)에이스나노켐,화학,1,1,2,1148,0,0,
120150286,(주)에이지광학,전자,0,0,5,813,0,0,
120080228,(주)에이루트,통신기기,0,0,1,1501,0,0,
120180329,(주)에이치앤에이치,기계,1,0,2,1501,0,2,
120180535,(주)에이치비티,시멘요업,0,0,2,593,0,0,
120161038,(주)에이블스토어,정보처리,0,0,2,665,0,0,
120191071,(주)에이치알에스,화학,0,0,0,1501,0,1,
119910708,(주)에스피일레멕,전자,0,0,0,1476,1,3,
119980202,(주)에이치엔씨,기계,0,0,0,813,2,3,
120140364,(주)에이엠티,철강,2,2,4,1501,0,0,
120171111,(주)에이에스이,기계,0,0,2,1148,0,1,
120150644,(주)에이티앤에스그룹,정보처리,0,0,1,665,0,0,
120200421,(주)에이스로보테크,기계,1,1,1,813,0,0,
120180751,(주)에이제이월드,통신기기,0,0,1,665,0,0,
120190396,(주)에이치아이테크,전자,0,0,1,1476,0,1,
120191165,(주)에이티비스,통신기기,0,0,1,665,0,0,
120100342,(주)에이디알에프코리아,통신기기,2,1,4,1501,0,2,
120171213,(주)에이텍,기계,0,0,0,1148,0,0,
120170687,(주)에이티이,전자,2,1,6,1501,0,0,
120200035,(주)에이럭스,정보처리,0,0,0,665,0,0,
120150383,(주)에이스원,전기,0,0,1,0,0,0,
120150172,(주)에이치앤디테크,기계,2,0,0,1476,0,2,
120150516,(주)에이앤피,기계,0,0,0,1501,0,0,
120170623,(주)에이알케이,기계,1,0,2,1501,0,1,모집중
120160825,(주)에이치티테크,기계,1,1,2,815,0,1,
120130492,(주)에이치이티,전기,1,0,2,534,0,1,
120171320,(주)에이스테크닉스,전자,0,0,2,0,0,1,
120180049,(주)에이팀벤처스,정보처리,0,0,1,665,0,0,
120160061,(주)에이치투,전기,0,0,1,813,0,0,
120160219,(주)에어텍시스템,통신기기,1,0,2,1501,1,6,
120200509,(주)에이엘,철강,1,0,0,1476,0,0,
120190172,(주)에이티에스,전기,0,0,1,813,0,0,
120070112,(주)에이스코트,철강,1,1,6,815,0,0,
120170817,(주)에이치피케이,기계,0,0,0,1501,0,0,
120190820,(주)에이아이코리아,기계,0,0,2,1501,0,4,
120100363,(주)에스제이푸드,수산물가공,0,0,0,0,0,2,
120200827,(주)에이아이웨어,정보처리,1,1,1,1501,0,0,
120180269,(주)에이치아이디,기계,0,0,1,1501,0,0,
120130674,(주)에이피엠(달성군),철강,1,1,2,1148,0,4,
119980487,(주)에치엠알시흥공장,전자,0,0,0,1476,0,2,
120011642,(주)에치엠엘리베이터,기계,0,0,0,813,0,0,
120120209,(주)에코조인,전자,1,0,1,1501,0,0,
100200135,(주)에이팩,통신기기,1,0,4,813,0,0,
120160925,(주)에코맘의산골이유식,농산물가공,0,0,2,815,0,1,
120170698,(주)에임텍,전자,0,0,1,0,0,1,
120180717,(주)에잇퍼센트,정보처리,0,0,1,665,1,1,
120160151,(주)에코스,전기,1,1,4,1501,0,1,
120200274,(주)에코센스,전자,2,2,2,665,0,0,
